class_loss;acc;0;0
0;0.6912206763104208;0.539062499831543;0.0;0.0
1;0.6963146401255909;0.4804077146936226;0.0;0.0
2;0.6938281299240793;0.488342285003643;0.0;0.0
3;0.694690512276162;0.42968749986572263;0.0;0.0
4;0.693281983740044;0.46508789047966004;0.0;0.0
5;0.6931433321604689;0.4839477537550163;0.0;0.0
6;0.692987680218622;0.46490478501096727;0.0;0.0
7;0.6909392641560727;0.47265624985229493;0.0;0.0
8;0.688144653820523;0.4882812498474121;0.0;0.0
9;0.676025965971093;0.42962646470949173;0.0;0.0
10;0.6444412449223561;0.4843749998486328;0.0;0.0
11;0.6190466450455434;0.43749999986328125;0.0;0.0
12;0.6217978259468072;0.5351562498327637;0.0;0.0
13;0.6524631677019127;0.4804687498498535;0.0;0.0
14;0.6204297708271241;0.49218749984619137;0.0;0.0
15;0.6139402816016188;0.4960937498449707;0.0;0.0
16;0.6162321025442582;0.5078124998413086;0.0;0.0
17;0.6357983032117239;0.4687499998535156;0.0;0.0
18;0.622978654495406;0.5156249998388672;0.0;0.0
19;0.6165505794744193;0.5039062498425293;0.0;0.0
20;0.589037915507659;0.47265624985229493;0.0;0.0
21;0.6294708976417637;0.45312499985839844;0.0;0.0
22;0.6173549301855732;0.45312499985839844;0.0;0.0
23;0.6286678274991494;0.4765624998510742;0.0;0.0
24;0.6483222225517585;0.4257812498669433;0.0;0.0
25;0.6272252088315209;0.4648437498547363;0.0;0.0
26;0.6149709567368495;0.49218749984619137;0.0;0.0
27;0.5968797679987926;0.4492187498596191;0.0;0.0
28;0.63291335644911;0.5039672849987602;0.0;0.0
29;0.6546818760971773;0.40643310534173965;0.0;0.0
30;0.5901442242804733;0.6823120115055274;0.0;0.0
31;0.5811323912860866;0.7113037107152176;0.0;0.0
32;0.6014043156040852;0.6787719724441338;0.0;0.0
33;0.6035889683267746;0.6992187497814941;0.0;0.0
34;0.5256325666081412;0.7530517575771714;0.0;0.0
35;0.6043448073763544;0.6824340818179894;0.0;0.0
36;0.619664994806121;0.628662109178543;0.0;0.0
37;0.5648801241167427;0.7070312497790527;0.0;0.0
38;0.5768201768458366;0.7060546872793579;0.0;0.0
39;0.6140509134102228;0.6651000974484063;0.0;0.0
40;0.5443651087743615;0.724243163836174;0.0;0.0
41;0.5512736037513458;0.723449706805172;0.0;0.0
42;0.553847885517552;0.7194213864939308;0.0;0.0
43;0.5324302220915873;0.7556152341388702;0.0;0.0
44;0.5856107704374023;0.7170410154009247;0.0;0.0
45;0.5861476732448875;0.693481445095787;0.0;0.0
46;0.5660252131615519;0.7197265622750855;0.0;0.0
47;0.580111849871787;0.7004394529061126;0.0;0.0
48;0.5185496079046312;0.7580566403881073;0.0;0.0
49;0.49583675603719873;0.7822265622555542;0.0;0.0
50;0.5359577404522918;0.7394409177376747;0.0;0.0
51;0.5437426723703278;0.734191894301815;0.0;0.0
52;0.5442483833221538;0.7407836911747551;0.0;0.0
53;0.5033838160625588;0.7592773435127258;0.0;0.0
54;0.6088720921386931;0.685241699004612;0.0;0.0
55;0.5833135291973803;0.7036743161863518;0.0;0.0
56;0.5676106678410819;0.7047729489985084;0.0;0.0
57;0.4701122472456251;0.7943115231892777;0.0;0.0
58;0.5471550652910072;0.7449340817984581;0.0;0.0
59;0.5462865157208374;0.7232666013364791;0.0;0.0
60;0.5569091782096143;0.7442016599236869;0.0;0.0
61;0.5218294345074362;0.757446288825798;0.0;0.0
62;0.5453643247643543;0.7360839841449738;0.0;0.0
63;0.5273826390719412;0.7496337888282394;0.0;0.0
64;0.5134030523036891;0.7597045896063424;0.0;0.0
65;0.5549359412992321;0.7145996091516876;0.0;0.0
66;0.5025958212384551;0.7702636716342925;0.0;0.0
67;0.5756046043772801;0.7053833005608177;0.0;0.0
68;0.5580915089815255;0.7161254880574608;0.0;0.0
69;0.5435178231612087;0.7368774411759758;0.0;0.0
70;0.535079874862411;0.7432250974239921;0.0;0.0
71;0.5579107690721715;0.717590331807003;0.0;0.0
72;0.5460018430061565;0.7352294919577408;0.0;0.0
73;0.5009456303267837;0.7800903317874718;0.0;0.0
74;0.563618814396561;0.725036620867176;0.0;0.0
75;0.4919193124723986;0.7630004880428123;0.0;0.0
76;0.537347582000956;0.7265624997729492;0.0;0.0
77;0.5696075035341749;0.6975708005632592;0.0;0.0
78;0.5171681585036844;0.7626953122616577;0.0;0.0
79;0.49843050523917604;0.7736816403832245;0.0;0.0
80;0.510663958106795;0.7672119138227462;0.0;0.0
81;0.5372035306130949;0.7407836911747551;0.0;0.0
82;0.5501699296900943;0.7268066403978729;0.0;0.0
83;0.5872160166529594;0.712585448996067;0.0;0.0
84;0.5876690128844334;0.7103271482155228;0.0;0.0
85;0.5540282659363923;0.7133789060270691;0.0;0.0
86;0.5033756846851624;0.7644653317923545;0.0;0.0
87;0.599897819383729;0.670227050571804;0.0;0.0
88;0.5434806140303967;0.7590332028878021;0.0;0.0
89;0.552565914406059;0.7301635739905739;0.0;0.0
90;0.5467067750325013;0.7298583982094192;0.0;0.0
91;0.5146023256958724;0.7506103513279343;0.0;0.0
92;0.5023935011880702;0.744995116954689;0.0;0.0
93;0.56053983868278;0.7141723630580711;0.0;0.0
94;0.5432593727649305;0.7311401364902687;0.0;0.0
95;0.5173379935570156;0.7622070310118103;0.0;0.0
96;0.534730336461751;0.7329101560209655;0.0;0.0
97;0.5479244765044629;0.7333374021145821;0.0;0.0
98;0.49519194181434917;0.781555175537014;0.0;0.0
99;0.515713131825398;0.7534790036707878;0.0;0.0
100;0.5273692978760639;0.7343139646142769;0.0;0.0
101;0.5574469611169321;0.7226562497741699;0.0;0.0
102;0.5249096153526284;0.7532348630458641;0.0;0.0
103;0.5459474276907839;0.7334594724270439;0.0;0.0
104;0.5557297480418608;0.712585448996067;0.0;0.0
105;0.5001348851548345;0.7662353513230514;0.0;0.0
106;0.5402056666265587;0.7526855466397857;0.0;0.0
107;0.5288065558509547;0.7465820310166931;0.0;0.0
108;0.47013787305191895;0.8010864255309105;0.0;0.0
109;0.4663423549789204;0.7886352536598015;0.0;0.0
110;0.49373155444332506;0.7774658200695419;0.0;0.0
111;0.4886311579831341;0.7742309567893028;0.0;0.0
112;0.5224772038168141;0.7539062497644042;0.0;0.0
113;0.5105951613082296;0.7518310544525528;0.0;0.0
114;0.4749703159002833;0.7980346677193642;0.0;0.0
115;0.5045920650760521;0.7678833005412864;0.0;0.0
116;0.48210061512722996;0.7846069333485604;0.0;0.0
117;0.5058777139803913;0.749145507578392;0.0;0.0
118;0.5103165435872657;0.7684936521035957;0.0;0.0
119;0.4754659643773549;0.7854614255357932;0.0;0.0
120;0.49264651428414064;0.7752075192889977;0.0;0.0
121;0.5240581071229234;0.7463989255480004;0.0;0.0
122;0.5186635738480514;0.7312011716464997;0.0;0.0
123;0.4991250083153336;0.764953613042202;0.0;0.0
124;0.533073966224799;0.7544555661704826;0.0;0.0
125;0.5555407095827083;0.7257080075857162;0.0;0.0
126;0.5433296419844859;0.743286132580223;0.0;0.0
127;0.5259564507971688;0.7467651364853859;0.0;0.0
128;0.4726470227738898;0.7851562497546386;0.0;0.0
129;0.5368459493106831;0.7184448239942359;0.0;0.0
130;0.4938707364111063;0.7642822263236618;0.0;0.0
131;0.4795620020842978;0.760009765387497;0.0;0.0
132;0.5180060908442232;0.7442016599236869;0.0;0.0
133;0.5212842103327494;0.7404174802373695;0.0;0.0
134;0.5464494571244735;0.7259521482106399;0.0;0.0
135;0.4892392347900556;0.7506103513279343;0.0;0.0
136;0.49388822711471336;0.7687988278847503;0.0;0.0
137;0.4871985975993082;0.7498779294531631;0.0;0.0
138;0.5280692510519264;0.7315063474276543;0.0;0.0
139;0.45897988215646884;0.7901611325655746;0.0;0.0
140;0.49131742057869326;0.7587280271066474;0.0;0.0
141;0.5301053187084628;0.7227172849304009;0.0;0.0
142;0.4636432461854323;0.7736816403832245;0.0;0.0
143;0.46242656451168973;0.7768554685072326;0.0;0.0
144;0.5268081620551949;0.7322998044586563;0.0;0.0
145;0.5077157130740945;0.7573242185133362;0.0;0.0
146;0.4670475906164244;0.7750854489765358;0.0;0.0
147;0.45821417807252035;0.7935180661582756;0.0;0.0
148;0.5419056981971176;0.7326660153960418;0.0;0.0
149;0.5207503184911471;0.7423095700805282;0.0;0.0
150;0.5024562169158865;0.7620239255431175;0.0;0.0
151;0.5543721810113486;0.7290649411784171;0.0;0.0
152;0.5259965647230901;0.7319335935212707;0.0;0.0
153;0.5143893489869308;0.7417602536744499;0.0;0.0
154;0.4544907262059843;0.7874755856914138;0.0;0.0
155;0.45902622011115435;0.7746582028829193;0.0;0.0
156;0.5171318848863983;0.7560424802324867;0.0;0.0
