class_loss;acc;0;0
0;0.6944775563997925;0.5214843736962891;0.0;0.0
1;0.6953559053441679;0.49414062376464846;0.0;0.0
2;0.6937858444989033;0.5234374986914062;0.0;0.0
3;0.6929045451246189;0.4980468737548828;0.0;0.0
4;0.7110092026101418;0.42578124893554686;0.0;0.0
5;0.6914640498756108;0.4902343737744141;0.0;0.0
6;0.6908955109728421;0.5351562486621094;0.0;0.0
7;0.6926425529091635;0.47460937381347656;0.0;0.0
8;0.6903202218440695;0.4843749987890625;0.0;0.0
9;0.6948432904992199;0.5156249987109375;0.0;0.0
10;0.684774024562746;0.5585937486035156;0.0;0.0
11;0.6947385651386113;0.5410156236474609;0.0;0.0
12;0.6915845257635619;0.5156249987109375;0.0;0.0
13;0.6807734949258739;0.5332031236669922;0.0;0.0
14;0.6910550577053458;0.5585937486035156;0.0;0.0
15;0.6958607864864756;0.5117187487207031;0.0;0.0
16;0.6830054653497144;0.5449218736376953;0.0;0.0
17;0.6785008443320758;0.5859374985351563;0.0;0.0
18;0.6620904339688966;0.6230468734423829;0.0;0.0
19;0.6439061148758304;0.666015623334961;0.0;0.0
20;0.6191133543272319;0.6484374983789063;0.0;0.0
21;0.6088983401334853;0.6953124982617188;0.0;0.0
22;0.644365592180094;0.6386718734033203;0.0;0.0
23;0.620620472667771;0.6386718734033203;0.0;0.0
24;0.5991013035101813;0.6796874983007812;0.0;0.0
25;0.5814709797865951;0.6816406232958985;0.0;0.0
26;0.6463272704417151;0.6328124984179687;0.0;0.0
27;0.5929375499564645;0.6835937482910156;0.0;0.0
28;0.552597767223261;0.7109374982226563;0.0;0.0
29;0.6143231525560271;0.7050781232373047;0.0;0.0
30;0.582267729972477;0.6835937482910156;0.0;0.0
31;0.6414212568460013;0.6523437483691407;0.0;0.0
32;0.5441668318018906;0.7480468731298828;0.0;0.0
33;0.5403240831099251;0.7597656231005859;0.0;0.0
34;0.5857943207281832;0.68749999828125;0.0;0.0
35;0.5771763161296529;0.6777343733056641;0.0;0.0
36;0.563787101289812;0.68749999828125;0.0;0.0
37;0.5093959110161297;0.7597656231005859;0.0;0.0
38;0.48397943256499953;0.7617187480957032;0.0;0.0
39;0.5754208103337944;0.6718749983203125;0.0;0.0
40;0.546682639543442;0.7441406231396485;0.0;0.0
41;0.5762931466596433;0.6796874983007812;0.0;0.0
42;0.5903351143145293;0.68749999828125;0.0;0.0
43;0.5770715162632386;0.6933593732666016;0.0;0.0
44;0.5957935437566404;0.7011718732470703;0.0;0.0
45;0.5514545501393271;0.7363281231591797;0.0;0.0
46;0.5421610461032461;0.7382812481542969;0.0;0.0
47;0.5649228007379425;0.7363281231591797;0.0;0.0
48;0.5453303889708033;0.7109374982226563;0.0;0.0
49;0.5174691887674194;0.7734374980664063;0.0;0.0
50;0.5833898768145356;0.6855468732861328;0.0;0.0
51;0.5612049610293721;0.7363281231591797;0.0;0.0
52;0.5613625333580226;0.6933593732666016;0.0;0.0
53;0.5795515165145306;0.6796874983007812;0.0;0.0
54;0.5441336767183172;0.7167968732080078;0.0;0.0
55;0.5733599350423539;0.6855468732861328;0.0;0.0
56;0.5024162816361865;0.7578124981054688;0.0;0.0
57;0.5203297721252315;0.781249998046875;0.0;0.0
58;0.5712542817616378;0.6835937482910156;0.0;0.0
59;0.5294630439753956;0.7265624981835938;0.0;0.0
60;0.6029842182820445;0.6796874983007812;0.0;0.0
61;0.5441943095430635;0.7382812481542969;0.0;0.0
62;0.5598129094552842;0.7148437482128907;0.0;0.0
63;0.5150533454654871;0.7597656231005859;0.0;0.0
64;0.5880410805544716;0.656249998359375;0.0;0.0
65;0.4996343168046366;0.8144531229638672;0.0;0.0
