class_loss;acc;0;0
0;0.6931846046516726;0.9957275387513351;0.0;0.0
1;0.6931476032057947;0.9999389645312691;0.0;0.0
2;0.6931474802712149;0.9999999996875;0.0;0.0
3;0.6931475175241179;0.9999389645312691;0.0;0.0
4;0.6931474802712149;0.9999999996875;0.0;0.0
5;0.6923781761598554;0.9999389645312691;0.0;0.0
6;0.15197271483683158;0.9999999996875;0.0;0.0
7;6.775371728210302e-08;0.9999999996875;0.0;0.0
8;1.618172972888715e-08;0.9999999996875;0.0;0.0
9;1.44937075629241e-08;0.9999999996875;0.0;0.0
10;5.311449056694073e-08;0.9999999996875;0.0;0.0
11;1.7753336573059642e-08;0.9999999996875;0.0;0.0
12;1.9324943417232135e-08;0.9999999996875;0.0;0.0
13;4.842877386487089e-08;0.9999999996875;0.0;0.0
14;6.399932315435763e-08;0.9999999996875;0.0;0.0
15;1.2922100718751608e-08;0.9999999996875;0.0;0.0
16;1.9732397043499078e-08;0.9999999996875;0.0;0.0
17;1.6763806337839923e-08;0.9999999996875;0.0;0.0
18;1.635635271157298e-08;0.9999999996875;0.0;0.0
19;2.0896550261404625e-08;0.9999999996875;0.0;0.0
20;8.963979777872737e-09;0.9999999996875;0.0;0.0
21;2.4330802254226e-08;0.9999999996875;0.0;0.0
22;1.4377292241133545e-08;0.9999999996875;0.0;0.0
23;8.149072525338852e-09;0.9999999996875;0.0;0.0
24;1.8160790199326585e-08;0.9999999996875;0.0;0.0
25;2.4738255880492944e-08;0.9999999996875;0.0;0.0
26;1.2980308379646885e-08;0.9999999996875;0.0;0.0
27;1.1583324518160225e-08;0.9999999996875;0.0;0.0
28;1.4144461597552436e-08;0.9999999996875;0.0;0.0
29;1.9266735756336856e-08;0.9999999996875;0.0;0.0
30;1.2689270075170497e-08;0.9999999996875;0.0;0.0
31;1.7636921251269087e-08;0.9999999996875;0.0;0.0
32;1.4901161189191043e-08;0.9999999996875;0.0;0.0
33;1.0943040248312172e-08;0.9999999996875;0.0;0.0
34;1.8742866808279358e-08;0.9999999996875;0.0;0.0
35;1.5832483763515483e-08;0.9999999996875;0.0;0.0
36;1.3737007971285492e-08;0.9999999996875;0.0;0.0
37;1.6298145050677705e-08;0.9999999996875;0.0;0.0
38;1.804437487753603e-08;0.9999999996875;0.0;0.0
39;1.6530975694258812e-08;0.9999999996875;0.0;0.0
40;1.8568243825593527e-08;0.9999999996875;0.0;0.0
41;3.463355823269012e-08;0.9999999996875;0.0;0.0
42;2.5320332489445718e-08;0.9999999996875;0.0;0.0
43;8.498318490710517e-09;0.9999999996875;0.0;0.0
