rec_loss;test_perc;anom_loss;norm_loss
47;1.5396458613531483;0.0;0.0;1.5396458613531483
48;1.5289579327096854;0.0;0.0;1.5289579327096854
49;1.53222932991187;0.0;0.0;1.53222932991187
50;1.5378824467621486;0.0;0.0;1.5378824467621486
51;1.5353294568926366;0.0;0.0;1.5353294568926366
52;1.5313890497071212;0.0;0.0;1.5313890497071212
53;1.5245239133839072;0.0;0.0;1.5245239133839072
54;1.5146652678882355;0.0;0.0;1.5146652678882355
55;1.5213680784120351;0.0;0.0;1.5213680784120351
56;1.5280708405070607;0.0;0.0;1.5280708405070607
57;1.5239331270462395;0.0;0.0;1.5239331270462395
58;1.5188014092765514;0.0;0.0;1.5188014092765514
59;1.5235179583437668;0.0;0.0;1.5235179583437668
60;1.5290599758615089;0.0;0.0;1.5290599758615089
61;1.5157327386470554;0.0;0.0;1.5157327386470554
62;1.5285052950374025;0.0;0.0;1.5285052950374025
63;1.517334181341219;0.0;0.0;1.517334181341219
64;1.5106103564548523;0.0;0.0;1.5106103564548523
65;1.5115569415435248;0.0;0.0;1.5115569415435248
66;1.5054913940791421;0.0;0.0;1.5054913940791421
67;1.5039039510259158;0.0;0.0;1.5039039510259158
68;1.4823667551415043;0.0;0.0;1.4823667551415043
69;1.5015972512738291;0.0;0.0;1.5015972512738291
70;1.49393260432288;0.0;0.0;1.49393260432288
71;1.4860642249708618;0.0;0.0;1.4860642249708618
72;1.484560694081582;0.0;0.0;1.484560694081582
73;1.4707981492453086;0.0;0.0;1.4707981492453086
74;1.4827233734563743;0.0;0.0;1.4827233734563743
75;1.4753948967018533;0.0;0.0;1.4753948967018533
76;1.4744463148575815;0.0;0.0;1.4744463148575815
77;1.455720949463119;0.0;0.0;1.455720949463119
78;1.4683362538994364;0.0;0.0;1.4683362538994364
79;1.4654935929069872;0.0;0.0;1.4654935929069872
80;1.472396544652009;0.0;0.0;1.472396544652009
81;1.4609241108501285;0.0;0.0;1.4609241108501285
82;1.4592827665715906;0.0;0.0;1.4592827665715906
83;1.4644917990161088;0.0;0.0;1.4644917990161088
84;1.4602149981167476;0.0;0.0;1.4602149981167476
85;1.4566115248121714;0.0;0.0;1.4566115248121714
86;1.4587149131209929;0.0;0.0;1.4587149131209929
87;1.4570004823721123;0.0;0.0;1.4570004823721123
88;1.4452363881422756;0.0;0.0;1.4452363881422756
89;1.4459563004922285;0.0;0.0;1.4459563004922285
90;1.4495804677844062;0.0;0.0;1.4495804677844062
91;1.4524075123599292;0.0;0.0;1.4524075123599292
92;1.4545844006463162;0.0;0.0;1.4545844006463162
93;1.4494382250249844;0.0;0.0;1.4494382250249844
94;1.44266017108776;0.0;0.0;1.44266017108776
95;1.4561575981894457;0.0;0.0;1.4561575981894457
96;1.4526482927730047;0.0;0.0;1.4526482927730047
97;1.4498529876708146;0.0;0.0;1.4498529876708146
98;1.4469966846652966;0.0;0.0;1.4469966846652966
99;1.4457399393570518;0.0;0.0;1.4457399393570518
100;1.4434484164376362;0.0;0.0;1.4434484164376362
101;1.430367785990283;0.0;0.0;1.430367785990283
102;1.4347896310673696;0.0;0.0;1.4347896310673696
103;1.4385987143193244;0.0;0.0;1.4385987143193244
104;1.432434290199871;0.0;0.0;1.432434290199871
105;1.4373834985473137;0.0;0.0;1.4373834985473137
106;1.4422909650169755;0.0;0.0;1.4422909650169755
107;1.443332921262549;0.0;0.0;1.443332921262549
108;1.4336768235256316;0.0;0.0;1.4336768235256316
109;1.4296967084708376;0.0;0.0;1.4296967084708376
110;1.439574483332186;0.0;0.0;1.439574483332186
111;1.4334492306402085;0.0;0.0;1.4334492306402085
112;1.45003775461898;0.0;0.0;1.45003775461898
113;1.4460559035789073;0.0;0.0;1.4460559035789073
114;1.439517683831023;0.0;0.0;1.439517683831023
115;1.440247073319492;0.0;0.0;1.440247073319492
116;1.4379267874336912;0.0;0.0;1.4379267874336912
117;1.4345070119189651;0.0;0.0;1.4345070119189651
118;1.4417083929444132;0.0;0.0;1.4417083929444132
119;1.4342865790414934;0.0;0.0;1.4342865790414934
120;1.435845568327429;0.0;0.0;1.435845568327429
121;1.4266861560952697;0.0;0.0;1.4266861560952697
122;1.43499463751772;0.0;0.0;1.43499463751772
123;1.4411491486396926;0.0;0.0;1.4411491486396926
124;1.4282505992062005;0.0;0.0;1.4282505992062005
125;1.4275082792351095;0.0;0.0;1.4275082792351095
126;1.4275237838933268;0.0;0.0;1.4275237838933268
127;1.4386806222770911;0.0;0.0;1.4386806222770911
128;1.429108354747734;0.0;0.0;1.429108354747734
129;1.4297295618059693;0.0;0.0;1.4297295618059693
130;1.436813614813504;0.0;0.0;1.436813614813504
131;1.4331258270136293;0.0;0.0;1.4331258270136293
132;1.437684695718431;0.0;0.0;1.437684695718431
133;1.4339188332845052;0.0;0.0;1.4339188332845052
134;1.4276436004051587;0.0;0.0;1.4276436004051587
135;1.4231250654184058;0.0;0.0;1.4231250654184058
136;1.4201148483189647;0.0;0.0;1.4201148483189647
137;1.4192671771382661;0.0;0.0;1.4192671771382661
138;1.4283175203211012;0.0;0.0;1.4283175203211012
139;1.4348252783702244;0.0;0.0;1.4348252783702244
140;1.421102392974456;0.0;0.0;1.421102392974456
141;1.4175356286804695;0.0;0.0;1.4175356286804695
142;1.428205772788053;0.0;0.0;1.428205772788053
143;1.4218974332538343;0.0;0.0;1.4218974332538343
144;1.4226068812633421;0.0;0.0;1.4226068812633421
145;1.4236135515592196;0.0;0.0;1.4236135515592196
146;1.423050999196715;0.0;0.0;1.423050999196715
147;1.425139795543442;0.0;0.0;1.425139795543442
148;1.4261063444628177;0.0;0.0;1.4261063444628177
149;1.421544070842684;0.0;0.0;1.421544070842684
150;1.4224041472400728;0.0;0.0;1.4224041472400728
151;1.4159271340117732;0.0;0.0;1.4159271340117732
152;1.418191145662343;0.0;0.0;1.418191145662343
153;1.4211921538441694;0.0;0.0;1.4211921538441694
154;1.4187654960192193;0.0;0.0;1.4187654960192193
155;1.4182557347455176;0.0;0.0;1.4182557347455176
156;1.4343082825827653;0.0;0.0;1.4343082825827653
157;1.4241159106811005;0.0;0.0;1.4241159106811005
158;1.4240228678306353;0.0;0.0;1.4240228678306353
159;1.4161569285437619;0.0;0.0;1.4161569285437619
160;1.4185027438439703;0.0;0.0;1.4185027438439703
161;1.4178529191056708;0.0;0.0;1.4178529191056708
162;1.425687443019467;0.0;0.0;1.425687443019467
163;1.4153698827373615;0.0;0.0;1.4153698827373615
164;1.4259338374450206;0.0;0.0;1.4259338374450206
165;1.4133269968682585;0.0;0.0;1.4133269968682585
166;1.4076698418032978;0.0;0.0;1.4076698418032978
167;1.4181361380258133;0.0;0.0;1.4181361380258133
168;1.419971830699161;0.0;0.0;1.419971830699161
169;1.4238281953355694;0.0;0.0;1.4238281953355694
170;1.4168109069807429;0.0;0.0;1.4168109069807429
171;1.412823866611286;0.0;0.0;1.412823866611286
172;1.4091330277986576;0.0;0.0;1.4091330277986576
173;1.4176225546042664;0.0;0.0;1.4176225546042664
174;1.4147549863208895;0.0;0.0;1.4147549863208895
175;1.4143648627450855;0.0;0.0;1.4143648627450855
176;1.4096756163304591;0.0;0.0;1.4096756163304591
177;1.409611857987021;0.0;0.0;1.409611857987021
178;1.4127363558169121;0.0;0.0;1.4127363558169121
179;1.4071517060770078;0.0;0.0;1.4071517060770078
180;1.4121803450641697;0.0;0.0;1.4121803450641697
181;1.422914467307319;0.0;0.0;1.422914467307319
182;1.4106646995308432;0.0;0.0;1.4106646995308432
183;1.4243376474101763;0.0;0.0;1.4243376474101763
184;1.4021484474926413;0.0;0.0;1.4021484474926413
185;1.4054576675672146;0.0;0.0;1.4054576675672146
186;1.4070263835861163;0.0;0.0;1.4070263835861163
187;1.405827234991158;0.0;0.0;1.405827234991158
188;1.4082449744711363;0.0;0.0;1.4082449744711363
189;1.4092156435615808;0.0;0.0;1.4092156435615808
190;1.4097841452126902;0.0;0.0;1.4097841452126902
191;1.4110520291389241;0.0;0.0;1.4110520291389241
192;1.4032965372587851;0.0;0.0;1.4032965372587851
193;1.40552803085035;0.0;0.0;1.40552803085035
194;1.4015575456709743;0.0;0.0;1.4015575456709743
195;1.4118209067045446;0.0;0.0;1.4118209067045446
196;1.4173746104579492;0.0;0.0;1.4173746104579492
197;1.4091360229320566;0.0;0.0;1.4091360229320566
198;1.4013713482113348;0.0;0.0;1.4013713482113348
199;1.4031179617430938;0.0;0.0;1.4031179617430938
200;1.4061726066546205;0.0;0.0;1.4061726066546205
201;1.4012489798756491;0.0;0.0;1.4012489798756491
202;1.4017408187777305;0.0;0.0;1.4017408187777305
203;1.4129018481130793;0.0;0.0;1.4129018481130793
204;1.405573628403589;0.0;0.0;1.405573628403589
205;1.406877502359385;0.0;0.0;1.406877502359385
206;1.4043142679415552;0.0;0.0;1.4043142679415552
207;1.3981676656108841;0.0;0.0;1.3981676656108841
208;1.4009898375066983;0.0;0.0;1.4009898375066983
209;1.409753240204384;0.0;0.0;1.409753240204384
210;1.3950304608157886;0.0;0.0;1.3950304608157886
211;1.3938097502405895;0.0;0.0;1.3938097502405895
212;1.3946350994818266;0.0;0.0;1.3946350994818266
213;1.402365885236714;0.0;0.0;1.402365885236714
214;1.3988577085832332;0.0;0.0;1.3988577085832332
215;1.4023303571431487;0.0;0.0;1.4023303571431487
216;1.3937335717793;0.0;0.0;1.3937335717793
217;1.3964093434917206;0.0;0.0;1.3964093434917206
218;1.3942421521359774;0.0;0.0;1.3942421521359774
219;1.397716503153559;0.0;0.0;1.397716503153559
220;1.3927356186627182;0.0;0.0;1.3927356186627182
221;1.4040923188709327;0.0;0.0;1.4040923188709327
222;1.3917272347333038;0.0;0.0;1.3917272347333038
223;1.4005066114757843;0.0;0.0;1.4005066114757843
224;1.4030579882945975;0.0;0.0;1.4030579882945975
225;1.3913669879856843;0.0;0.0;1.3913669879856843
226;1.3863673578340674;0.0;0.0;1.3863673578340674
227;1.402252960511932;0.0;0.0;1.402252960511932
228;1.3944832790010506;0.0;0.0;1.3944832790010506
229;1.387367799444568;0.0;0.0;1.387367799444568
230;1.3953075330069404;0.0;0.0;1.3953075330069404
231;1.4032744872655154;0.0;0.0;1.4032744872655154
232;1.3938229675705642;0.0;0.0;1.3938229675705642
233;1.3963317605959893;0.0;0.0;1.3963317605959893
234;1.3924518074214185;0.0;0.0;1.3924518074214185
235;1.3765230919589433;0.0;0.0;1.3765230919589433
236;1.395807068358776;0.0;0.0;1.395807068358776
237;1.3959449339020984;0.0;0.0;1.3959449339020984
238;1.3874314832822003;0.0;0.0;1.3874314832822003
239;1.391915432673833;0.0;0.0;1.391915432673833
240;1.3856260809442595;0.0;0.0;1.3856260809442595
241;1.390619564366886;0.0;0.0;1.390619564366886
242;1.384089029892885;0.0;0.0;1.384089029892885
243;1.3849112461649822;0.0;0.0;1.3849112461649822
244;1.3846812653684784;0.0;0.0;1.3846812653684784
245;1.3819309356960476;0.0;0.0;1.3819309356960476
246;1.38796653182644;0.0;0.0;1.38796653182644
247;1.39076797620704;0.0;0.0;1.39076797620704
248;1.3804104323841735;0.0;0.0;1.3804104323841735
249;1.3757835473291238;0.0;0.0;1.3757835473291238
250;1.3876143056288304;0.0;0.0;1.3876143056288304
251;1.3854318331322877;0.0;0.0;1.3854318331322877
252;1.385776426210078;0.0;0.0;1.385776426210078
253;1.3872785042361417;0.0;0.0;1.3872785042361417
254;1.3829659293740555;0.0;0.0;1.3829659293740555
255;1.3820061791094724;0.0;0.0;1.3820061791094724
256;1.379788901225682;0.0;0.0;1.379788901225682
257;1.3694038647604214;0.0;0.0;1.3694038647604214
258;1.3896811935433189;0.0;0.0;1.3896811935433189
259;1.3761129486730816;0.0;0.0;1.3761129486730816
260;1.3792318622928175;0.0;0.0;1.3792318622928175
261;1.386599681838168;0.0;0.0;1.386599681838168
262;1.373395613896814;0.0;0.0;1.373395613896814
263;1.3867921787637003;0.0;0.0;1.3867921787637003
264;1.3809940959667928;0.0;0.0;1.3809940959667928
265;1.380846377030634;0.0;0.0;1.380846377030634
266;1.3933105091866875;0.0;0.0;1.3933105091866875
267;1.3750421549553167;0.0;0.0;1.3750421549553167
268;1.3686894919171408;0.0;0.0;1.3686894919171408
269;1.3753143619173402;0.0;0.0;1.3753143619173402
270;1.3795445519845015;0.0;0.0;1.3795445519845015
271;1.3764821957220594;0.0;0.0;1.3764821957220594
272;1.3779378268286966;0.0;0.0;1.3779378268286966
273;1.3743370543595859;0.0;0.0;1.3743370543595859
274;1.3777968245909438;0.0;0.0;1.3777968245909438
275;1.3800347554841426;0.0;0.0;1.3800347554841426
276;1.3778081606493184;0.0;0.0;1.3778081606493184
277;1.383900820776485;0.0;0.0;1.383900820776485
278;1.3740933309671755;0.0;0.0;1.3740933309671755
279;1.374279312359978;0.0;0.0;1.374279312359978
280;1.366057637652035;0.0;0.0;1.366057637652035
281;1.3841138328756843;0.0;0.0;1.3841138328756843
282;1.3737259912668298;0.0;0.0;1.3737259912668298
283;1.3720050710622513;0.0;0.0;1.3720050710622513
284;1.373367543834424;0.0;0.0;1.373367543834424
285;1.3817164409313099;0.0;0.0;1.3817164409313099
286;1.3799497853377514;0.0;0.0;1.3799497853377514
287;1.3619672912573437;0.0;0.0;1.3619672912573437
288;1.376584250049754;0.0;0.0;1.376584250049754
289;1.374493337738138;0.0;0.0;1.374493337738138
290;1.3659519884192035;0.0;0.0;1.3659519884192035
291;1.359759442083296;0.0;0.0;1.359759442083296
292;1.3769785757530133;0.0;0.0;1.3769785757530133
293;1.3750144015426018;0.0;0.0;1.3750144015426018
294;1.3659467990898195;0.0;0.0;1.3659467990898195
295;1.3793228897612317;0.0;0.0;1.3793228897612317
296;1.367223251183737;0.0;0.0;1.367223251183737
297;1.371757637280705;0.0;0.0;1.371757637280705
298;1.3748311507875874;0.0;0.0;1.3748311507875874
299;1.3624284374926656;0.0;0.0;1.3624284374926656
300;1.372473455536621;0.0;0.0;1.372473455536621
301;1.3672348182101102;0.0;0.0;1.3672348182101102
302;1.3823726210148564;0.0;0.0;1.3823726210148564
303;1.3739654566524304;0.0;0.0;1.3739654566524304
304;1.3798148963013765;0.0;0.0;1.3798148963013765
305;1.3730007815540743;0.0;0.0;1.3730007815540743
306;1.3684557560280175;0.0;0.0;1.3684557560280175
307;1.3789155329925127;0.0;0.0;1.3789155329925127
308;1.3645209032503354;0.0;0.0;1.3645209032503354
309;1.3738093185601998;0.0;0.0;1.3738093185601998
310;1.367330487390235;0.0;0.0;1.367330487390235
311;1.3607255290666747;0.0;0.0;1.3607255290666747
312;1.3666662532290657;0.0;0.0;1.3666662532290657
313;1.3723278488400608;0.0;0.0;1.3723278488400608
314;1.3697567764114458;0.0;0.0;1.3697567764114458
315;1.3691519792569697;0.0;0.0;1.3691519792569697
316;1.3707290995307821;0.0;0.0;1.3707290995307821
317;1.3678743909495115;0.0;0.0;1.3678743909495115
318;1.362841974517988;0.0;0.0;1.362841974517988
319;1.371720272619023;0.0;0.0;1.371720272619023
320;1.384830172672242;0.0;0.0;1.384830172672242
321;1.3763435888459679;0.0;0.0;1.3763435888459679
322;1.3666112269660844;0.0;0.0;1.3666112269660844
323;1.3729774388850715;0.0;0.0;1.3729774388850715
324;1.3737144428669084;0.0;0.0;1.3737144428669084
325;1.357593986712831;0.0;0.0;1.357593986712831
326;1.36182188945175;0.0;0.0;1.36182188945175
327;1.3717703144435867;0.0;0.0;1.3717703144435867
328;1.3666618387600633;0.0;0.0;1.3666618387600633
329;1.372709217983666;0.0;0.0;1.372709217983666
330;1.3694330486846105;0.0;0.0;1.3694330486846105
331;1.36296204062427;0.0;0.0;1.36296204062427
332;1.3670914094348254;0.0;0.0;1.3670914094348254
333;1.3676099735694995;0.0;0.0;1.3676099735694995
334;1.3744321759220373;0.0;0.0;1.3744321759220373
335;1.363568003794609;0.0;0.0;1.363568003794609
336;1.3586884173975324;0.0;0.0;1.3586884173975324
337;1.3690615813626155;0.0;0.0;1.3690615813626155
338;1.370666607786045;0.0;0.0;1.370666607786045
339;1.365994784554139;0.0;0.0;1.365994784554139
340;1.3630882273825105;0.0;0.0;1.3630882273825105
341;1.358474503778081;0.0;0.0;1.358474503778081
342;1.3643502029983328;0.0;0.0;1.3643502029983328
343;1.3633831213624445;0.0;0.0;1.3633831213624445
344;1.3581109750497096;0.0;0.0;1.3581109750497096
345;1.3637650157719816;0.0;0.0;1.3637650157719816
346;1.3646949115601221;0.0;0.0;1.3646949115601221
347;1.367042235602901;0.0;0.0;1.367042235602901
348;1.3628353733035814;0.0;0.0;1.3628353733035814
349;1.3607824254253853;0.0;0.0;1.3607824254253853
350;1.3638232904881022;0.0;0.0;1.3638232904881022
351;1.359900224528921;0.0;0.0;1.359900224528921
352;1.3534237663688755;0.0;0.0;1.3534237663688755
353;1.3599261935275835;0.0;0.0;1.3599261935275835
354;1.3613245892740928;0.0;0.0;1.3613245892740928
355;1.3561762120061953;0.0;0.0;1.3561762120061953
356;1.3589972067102754;0.0;0.0;1.3589972067102754
357;1.3523467439657335;0.0;0.0;1.3523467439657335
358;1.3703155252525567;0.0;0.0;1.3703155252525567
359;1.3565043504767424;0.0;0.0;1.3565043504767424
360;1.3585043843315556;0.0;0.0;1.3585043843315556
361;1.3585658069179773;0.0;0.0;1.3585658069179773
362;1.3635808672220056;0.0;0.0;1.3635808672220056
363;1.363856706342069;0.0;0.0;1.363856706342069
364;1.3550903681156292;0.0;0.0;1.3550903681156292
365;1.3585155341254154;0.0;0.0;1.3585155341254154
366;1.3557317997748888;0.0;0.0;1.3557317997748888
367;1.3561713877552601;0.0;0.0;1.3561713877552601
368;1.3570758025577672;0.0;0.0;1.3570758025577672
369;1.3563571158283223;0.0;0.0;1.3563571158283223
370;1.3664345289967028;0.0;0.0;1.3664345289967028
371;1.3565841722719425;0.0;0.0;1.3565841722719425
372;1.3590904395505459;0.0;0.0;1.3590904395505459
373;1.361104957334035;0.0;0.0;1.361104957334035
374;1.3645460228828101;0.0;0.0;1.3645460228828101
375;1.3628413374933472;0.0;0.0;1.3628413374933472
376;1.358164887450892;0.0;0.0;1.358164887450892
377;1.348833474840416;0.0;0.0;1.348833474840416
378;1.3526049438362393;0.0;0.0;1.3526049438362393
379;1.3626418817255397;0.0;0.0;1.3626418817255397
380;1.3577586333681007;0.0;0.0;1.3577586333681007
381;1.3549782145259388;0.0;0.0;1.3549782145259388
382;1.358683675102984;0.0;0.0;1.358683675102984
383;1.3538810867310622;0.0;0.0;1.3538810867310622
384;1.3544019121169468;0.0;0.0;1.3544019121169468
385;1.3397719483361086;0.0;0.0;1.3397719483361086
386;1.3468306917213635;0.0;0.0;1.3468306917213635
387;1.3539610463620033;0.0;0.0;1.3539610463620033
388;1.3576068277884858;0.0;0.0;1.3576068277884858
389;1.3562395680182813;0.0;0.0;1.3562395680182813
390;1.3599235783737949;0.0;0.0;1.3599235783737949
391;1.3491088408486118;0.0;0.0;1.3491088408486118
392;1.3515622611590576;0.0;0.0;1.3515622611590576
393;1.3411942082922625;0.0;0.0;1.3411942082922625
394;1.3433027673040165;0.0;0.0;1.3433027673040165
395;1.3573906491925336;0.0;0.0;1.3573906491925336
396;1.3540880936623023;0.0;0.0;1.3540880936623023
397;1.3519138056285427;0.0;0.0;1.3519138056285427
398;1.3547489340840109;0.0;0.0;1.3547489340840109
399;1.352181650275628;0.0;0.0;1.352181650275628
400;1.347671530719657;0.0;0.0;1.347671530719657
401;1.3574286732305982;0.0;0.0;1.3574286732305982
402;1.3506889599811136;0.0;0.0;1.3506889599811136
403;1.352901938879901;0.0;0.0;1.352901938879901
404;1.3530085604135;0.0;0.0;1.3530085604135
405;1.3493808578208302;0.0;0.0;1.3493808578208302
406;1.3409182760399416;0.0;0.0;1.3409182760399416
407;1.3495977106943262;0.0;0.0;1.3495977106943262
408;1.3547751303253814;0.0;0.0;1.3547751303253814
409;1.3516945722945468;0.0;0.0;1.3516945722945468
410;1.3389741960453938;0.0;0.0;1.3389741960453938
411;1.34707035454735;0.0;0.0;1.34707035454735
412;1.338978420524591;0.0;0.0;1.338978420524591
413;1.3471417609117684;0.0;0.0;1.3471417609117684
414;1.3419089275875409;0.0;0.0;1.3419089275875409
415;1.3449443500011335;0.0;0.0;1.3449443500011335
416;1.356992147438851;0.0;0.0;1.356992147438851
417;1.350862662817096;0.0;0.0;1.350862662817096
418;1.346377405848569;0.0;0.0;1.346377405848569
419;1.34454596000616;0.0;0.0;1.34454596000616
420;1.3466034378373575;0.0;0.0;1.3466034378373575
421;1.356698732399165;0.0;0.0;1.356698732399165
422;1.352480351502246;0.0;0.0;1.352480351502246
423;1.3452569726375925;0.0;0.0;1.3452569726375925
424;1.3565211291842414;0.0;0.0;1.3565211291842414
425;1.3410767387133178;0.0;0.0;1.3410767387133178
426;1.3447202886909122;0.0;0.0;1.3447202886909122
427;1.3450287464528188;0.0;0.0;1.3450287464528188
428;1.3460974279309852;0.0;0.0;1.3460974279309852
429;1.3538032691420419;0.0;0.0;1.3538032691420419
430;1.343129362491258;0.0;0.0;1.343129362491258
431;1.344346787360415;0.0;0.0;1.344346787360415
432;1.3473386350534;0.0;0.0;1.3473386350534
433;1.3492647107199411;0.0;0.0;1.3492647107199411
434;1.3469389114045;0.0;0.0;1.3469389114045
435;1.352681677365783;0.0;0.0;1.352681677365783
436;1.3441287014158305;0.0;0.0;1.3441287014158305
437;1.3437565225633887;0.0;0.0;1.3437565225633887
438;1.3479089062174008;0.0;0.0;1.3479089062174008
439;1.3540780949831444;0.0;0.0;1.3540780949831444
440;1.3530717301610713;0.0;0.0;1.3530717301610713
441;1.3423902797974352;0.0;0.0;1.3423902797974352
442;1.3433710034463922;0.0;0.0;1.3433710034463922
443;1.342063404200299;0.0;0.0;1.342063404200299
444;1.3427786562120898;0.0;0.0;1.3427786562120898
445;1.3441936853797765;0.0;0.0;1.3441936853797765
446;1.3441701713474201;0.0;0.0;1.3441701713474201
447;1.3408475402277766;0.0;0.0;1.3408475402277766
448;1.3413543249945306;0.0;0.0;1.3413543249945306
449;1.336832984864184;0.0;0.0;1.336832984864184
450;1.3530470463875612;0.0;0.0;1.3530470463875612
451;1.3477714690824625;0.0;0.0;1.3477714690824625
452;1.340526826260792;0.0;0.0;1.340526826260792
453;1.3451826791731936;0.0;0.0;1.3451826791731936
454;1.3417378808835405;0.0;0.0;1.3417378808835405
455;1.3423681925512627;0.0;0.0;1.3423681925512627
456;1.3398563708648261;0.0;0.0;1.3398563708648261
457;1.3440251942249202;0.0;0.0;1.3440251942249202
458;1.3397596660539985;0.0;0.0;1.3397596660539985
459;1.3431717115913577;0.0;0.0;1.3431717115913577
460;1.3429695326363427;0.0;0.0;1.3429695326363427
461;1.3434335212681614;0.0;0.0;1.3434335212681614
462;1.337773061870707;0.0;0.0;1.337773061870707
463;1.3431265238200514;0.0;0.0;1.3431265238200514
464;1.3458113889660879;0.0;0.0;1.3458113889660879
465;1.3418225530067076;0.0;0.0;1.3418225530067076
466;1.3381988588263978;0.0;0.0;1.3381988588263978
467;1.3364742394085543;0.0;0.0;1.3364742394085543
468;1.3455096181002648;0.0;0.0;1.3455096181002648
469;1.3413918647448566;0.0;0.0;1.3413918647448566
470;1.345264661636766;0.0;0.0;1.345264661636766
471;1.3440225045653253;0.0;0.0;1.3440225045653253
472;1.346474017527139;0.0;0.0;1.346474017527139
473;1.349232133056291;0.0;0.0;1.349232133056291
474;1.3426292124665233;0.0;0.0;1.3426292124665233
475;1.3331306684321496;0.0;0.0;1.3331306684321496
476;1.3424971397496133;0.0;0.0;1.3424971397496133
477;1.3408536459785738;0.0;0.0;1.3408536459785738
478;1.3430477749084568;0.0;0.0;1.3430477749084568
479;1.3403176512105985;0.0;0.0;1.3403176512105985
480;1.3421446192540702;0.0;0.0;1.3421446192540702
481;1.346882033672241;0.0;0.0;1.346882033672241
482;1.3411236252169996;0.0;0.0;1.3411236252169996
483;1.3515424016364828;0.0;0.0;1.3515424016364828
484;1.3418183583298329;0.0;0.0;1.3418183583298329
485;1.353292613798669;0.0;0.0;1.353292613798669
486;1.343973531899077;0.0;0.0;1.343973531899077
487;1.3364346619244356;0.0;0.0;1.3364346619244356
488;1.345506149854998;0.0;0.0;1.345506149854998
489;1.342850494710183;0.0;0.0;1.342850494710183
490;1.3355665351747146;0.0;0.0;1.3355665351747146
491;1.3422890822865092;0.0;0.0;1.3422890822865092
492;1.34437905209968;0.0;0.0;1.34437905209968
493;1.3245540629658414;0.0;0.0;1.3245540629658414
494;1.3416324961463202;0.0;0.0;1.3416324961463202
495;1.3463340062166054;0.0;0.0;1.3463340062166054
496;1.337669536053345;0.0;0.0;1.337669536053345
497;1.3318630601773978;0.0;0.0;1.3318630601773978
498;1.344026334163751;0.0;0.0;1.344026334163751
499;1.3362238999005758;0.0;0.0;1.3362238999005758
500;1.3365013483460475;0.0;0.0;1.3365013483460475
501;1.3351467322111121;0.0;0.0;1.3351467322111121
502;1.3352202396392583;0.0;0.0;1.3352202396392583
503;1.3388914349961492;0.0;0.0;1.3388914349961492
504;1.3448165650933557;0.0;0.0;1.3448165650933557
505;1.3465627986455042;0.0;0.0;1.3465627986455042
506;1.333660173744427;0.0;0.0;1.333660173744427
